,pol_number,gender,credit_score,area,traffic_index,veh_age,veh_body,veh_value,numclaims,claimcst0,age_at_eff_dt
48690,16055310,M,813.0,D,116.2,3,HBACK,1.056,0,0.0,53
48691,20617473,F,791.0,E,33.0,3,SEDAN,1.617,0,0.0,50
48693,28554078,F,654.0,A,67.1,2,HBACK,1.914,0,0.0,49
48694,60247750,M,696.0,C,94.5,4,STNWG,0.781,0,0.0,44
48695,26571440,M,598.0,C,135.0,4,STNWG,1.496,0,0.0,50
48697,51645377,F,791.0,C,142.5,1,SEDAN,4.015,0,0.0,21
48698,69005835,F,805.0,C,138.0,1,SEDAN,3.69468,0,0.0,52
48700,89860261,F,525.0,A,64.6,1,HBACK,1.7149,0,0.0,24
48701,69855475,F,645.0,A,53.1,3,SEDAN,1.067,0,0.0,54
48702,23899354,F,787.0,D,113.8,3,HBACK,0.77,0,0.0,80
48703,58113569,M,613.0,B,134.0,2,MIBUS,3.091,0,0.0,58
48704,54474090,F,706.0,A,84.4,2,HBACK,1.474,0,0.0,63
48705,31105115,M,622.0,A,90.7,1,HBACK,2.079,1,2496.513854,23
48706,42094465,F,481.0,E,46.5,4,HBACK,0.341,0,0.0,58
48707,33254838,F,388.0,A,89.8,2,SEDAN,1.727,0,0.0,43
48708,75000430,M,574.0,B,104.4,1,HBACK,2.453,1,5751.572992,62
48709,76773131,M,727.0,B,100.7,4,STNWG,1.661,0,0.0,43
48710,80348388,M,496.0,C,132.0,3,HBACK,1.023,0,0.0,33
48711,59008890,M,698.0,D,127.5,4,UTE,1.683,1,830.685773,23
48712,91657061,F,763.0,B,123.0,3,SEDAN,1.001,0,0.0,46
48713,93560061,M,831.0,A,91.9,4,STNWG,1.452,1,204.1992605,60
48714,11795854,M,809.0,A,93.7,3,SEDAN,1.177,0,0.0,86
48715,59434346,F,454.0,B,101.9,4,HBACK,0.451,0,0.0,37
48716,66140955,M,709.0,A,86.8,3,SEDAN,1.078,0,0.0,63
48717,83552714,F,618.0,B,145.2,3,HBACK,1.166,0,0.0,35
48718,67544965,F,467.0,A,61.7,1,STNWG,3.619,0,0.0,47
48719,25485747,M,845.0,C,133.5,3,HBACK,0.902,0,0.0,81
48720,16811961,F,731.0,A,65.5,2,HBACK,1.727,0,0.0,74
48721,82104066,M,584.0,B,101.9,4,STNWG,0.825,1,238.7838546,33
48722,94344754,M,800.0,F,78.0,1,UTE,3.289,0,0.0,41
48723,65466783,F,363.0,C,108.0,1,SEDAN,2.09,0,0.0,35
48724,58696084,M,785.0,D,175.6,4,HDTOP,2.255,0,0.0,77
48725,11756384,F,716.0,D,129.7,1,STNWG,7.018,0,0.0,66
48726,88447939,F,618.0,A,89.3,4,MIBUS,1.441,1,1297.816419,49
48727,59037861,M,415.0,A,65.6,3,SEDAN,1.65,0,0.0,56
48728,15697127,M,401.0,A,73.4,2,HBACK,1.496,1,3055.722659,31
48729,85877751,F,671.0,A,71.9,1,HBACK,1.507,0,0.0,59
48730,14006339,M,741.0,A,117.0,1,STNWG,3.432,0,0.0,55
48731,25646205,F,610.0,C,132.0,3,SEDAN,1.43,0,0.0,32
48732,71136585,M,848.0,C,133.5,2,SEDAN,1.65,0,0.0,56
48733,65111926,F,768.0,F,150.0,3,STNWG,4.4,0,0.0,62
48734,59981481,F,660.0,B,93.4,3,MIBUS,2.398,0,0.0,48
48735,46230316,M,671.0,F,112.0,4,TRUCK,1.694,0,0.0,54
48736,29721921,F,694.0,A,82.1,1,STNWG,6.402,0,0.0,46
48737,21830455,M,824.0,C,148.5,3,SEDAN,1.419,0,0.0,58
48738,58745655,M,622.0,B,91.0,4,HBACK,0.407,1,208.653021,63
48739,29761606,F,513.0,C,88.5,1,SEDAN,2.662,0,0.0,57
48740,42905354,F,414.0,C,145.5,1,HBACK,1.507,0,0.0,34
48741,61922761,M,830.0,A,110.4,1,STNWG,3.113,0,0.0,32
48742,28070100,F,523.0,D,72.9,3,STNWG,3.102,1,1454.595133,35
48743,67232682,F,614.0,B,127.4,4,SEDAN,0.44,0,0.0,85
48744,88656906,M,651.0,B,121.5,3,UTE,1.562,0,0.0,47
48745,89840204,F,771.0,C,144.0,3,SEDAN,1.419,0,0.0,66
48746,43847732,F,575.0,E,51.0,4,SEDAN,1.32,0,0.0,59
48747,56309472,M,668.0,C,135.0,4,SEDAN,0.715,1,299.3779171,53
48748,66731892,M,831.0,E,42.0,3,UTE,1.067,0,0.0,62
48749,86875616,M,644.0,D,160.3,2,SEDAN,1.738,1,525.8250668,50
48750,88308448,M,768.0,C,133.5,3,SEDAN,1.067,0,0.0,59
48751,95703624,M,769.0,F,154.0,3,STNWG,2.255,0,0.0,57
48752,33871020,F,320.0,E,21.0,1,SEDAN,2.508,0,0.0,26
48753,44222199,F,771.0,C,129.0,3,HDTOP,2.244,0,0.0,73
48754,54917787,M,451.0,A,36.0,3,HBACK,1.1,1,8444.84399,82
48757,34513679,F,690.0,A,87.3,2,HBACK,2.035,2,498.3706078,40
48758,85541091,M,543.0,D,146.2,1,STNWG,4.1349,0,0.0,66
48759,26962982,M,830.0,B,106.7,4,SEDAN,0.759,0,0.0,64
48760,56222578,F,850.0,A,28.4,4,SEDAN,0.517,0,0.0,41
48762,24841136,F,460.0,A,59.6,4,SEDAN,0.946,0,0.0,77
48763,60448463,M,790.0,A,83.3,3,STNWG,3.025,0,0.0,61
48764,86525673,F,803.0,A,94.5,4,STNWG,0.583,0,0.0,85
48765,71962979,F,786.0,F,144.0,4,UTE,1.628,1,100.5746635,58
48766,33349040,M,607.0,C,145.5,3,SEDAN,1.342,0,0.0,51
48767,44069114,M,660.0,A,73.9,2,HBACK,1.419,1,655.4871788,20
48768,20285932,F,355.0,A,71.7,3,SEDAN,1.353,0,0.0,74
48770,77223957,M,317.0,C,136.5,4,SEDAN,0.44,1,2640.233502,78
48772,26943948,F,603.0,C,145.5,3,SEDAN,1.562,0,0.0,29
48773,75730688,F,826.0,F,70.0,2,STNWG,3.905,0,0.0,33
48774,49205185,M,782.0,E,36.0,4,SEDAN,0.506,0,0.0,83
48775,66262734,F,672.0,A,83.2,4,MIBUS,1.848,0,0.0,56
48776,73462577,F,812.0,C,121.5,2,SEDAN,2.849,0,0.0,48
48778,62962061,F,677.0,C,136.5,4,STNWG,1.342,0,0.0,48
48779,49048910,F,752.0,B,139.4,4,STNWG,0.473,0,0.0,63
48780,89060073,M,823.0,E,19.5,3,UTE,2.299,0,0.0,50
48781,33739438,F,806.0,C,105.0,3,UTE,2.772,0,0.0,47
48782,94157166,F,757.0,B,112.3,1,COUPE,5.951,0,0.0,57
48783,20619671,M,657.0,A,58.3,4,TRUCK,1.309,0,0.0,55
48784,52356041,F,360.0,B,115.7,4,COUPE,1.034,1,5814.135043,45
48785,26027913,M,561.0,C,150.0,3,STNWG,3.19,1,792.2336253,27
48786,63849633,M,329.0,D,89.2,4,STNWG,1.309,1,1425.911826,33
48787,15551564,M,669.0,D,33.8,4,STNWG,2.057,0,0.0,41
48788,90310988,M,615.0,E,63.0,4,STNWG,2.079,0,0.0,30
48789,48324445,F,383.0,E,64.5,1,SEDAN,2.365,1,39301.03772,76
48793,11351034,M,788.0,C,136.5,1,HBACK,1.5389,0,0.0,56
48794,34320076,M,630.0,D,117.7,4,UTE,0.814,1,115.950846,45
48795,46223096,F,737.0,D,96.4,4,SEDAN,0.396,0,0.0,46
48796,25763942,F,656.0,D,80.7,4,STNWG,2.42,0,0.0,51
48797,94415185,F,804.0,A,52.4,2,HBACK,1.353,0,0.0,65
48798,97606417,M,760.0,A,95.8,2,HBACK,2.024,0,0.0,63
48799,75736644,F,818.0,C,118.5,1,SEDAN,2.211,0,0.0,68
48800,70684606,M,675.0,C,150.0,3,PANVN,1.903,0,0.0,45
48801,89802067,F,695.0,B,109.1,2,HBACK,1.309,0,0.0,25
48802,41421259,F,529.0,D,109.1,4,STNWG,2.156,1,603.802213,31
48803,44869137,M,835.0,C,108.0,1,SEDAN,2.475,0,0.0,66
48804,36439285,M,482.0,B,100.3,2,UTE,3.146,1,2759.535173,62
48805,52197220,F,328.0,B,171.2,4,HBACK,0.561,1,2234.45255,75
48807,87359915,M,715.0,F,146.0,4,UTE,1.584,0,0.0,64
48808,87834899,F,494.0,C,142.5,1,SEDAN,2.156,0,0.0,54
48809,65085733,M,635.0,E,15.0,3,HDTOP,2.486,0,0.0,49
48811,65756229,F,582.0,C,150.0,4,HBACK,0.451,0,0.0,37
48812,99370381,M,672.0,A,95.3,3,STNWG,3.025,0,0.0,44
48813,46664577,F,738.0,B,119.0,1,HBACK,1.94073,0,0.0,59
48814,93617426,F,530.0,C,129.0,4,STNWG,1.155,0,0.0,58
48815,12330589,M,580.0,A,82.1,3,HBACK,1.001,0,0.0,36
48816,70390543,F,805.0,C,82.5,2,SEDAN,1.496,0,0.0,52
48817,95249588,M,536.0,F,98.0,2,UTE,3.718,2,3453.871126,28
48818,69847231,M,800.0,C,127.5,1,SEDAN,2.684,0,0.0,57
48819,65829849,M,695.0,D,91.1,4,HDTOP,2.101,0,0.0,44
48820,79036521,M,727.0,C,121.5,3,HBACK,0.946,0,0.0,54
48821,97396433,F,745.0,E,43.5,4,STNWG,1.232,0,0.0,70
48822,70151566,M,678.0,A,74.0,2,STNWG,3.586,0,0.0,46
48823,52255025,F,771.0,C,138.0,2,SEDAN,1.386,0,0.0,67
48824,64259782,F,792.0,A,110.6,2,SEDAN,1.925,0,0.0,61
48825,27844615,M,714.0,B,138.6,3,HBACK,1.001,0,0.0,40
48826,30314585,M,777.0,C,135.0,3,SEDAN,1.122,0,0.0,59
48827,51009599,F,741.0,F,100.0,4,MIBUS,1.353,0,0.0,40
48828,87700898,M,521.0,A,63.4,1,PANVN,2.728,1,9499.879007,38
48830,25860855,M,694.0,C,115.5,4,SEDAN,0.561,0,0.0,48
48831,67246676,M,590.0,D,105.7,4,STNWG,2.211,0,0.0,57
48832,79479587,M,631.0,C,136.5,3,SEDAN,1.771,0,0.0,43
48833,22523610,M,819.0,B,136.3,4,SEDAN,0.77,0,0.0,46
48834,89249268,F,484.0,C,136.5,3,SEDAN,1.54,0,0.0,70
48835,56309613,M,649.0,C,147.0,2,HBACK,1.507,0,0.0,80
48836,16632045,F,712.0,A,95.5,3,STNWG,2.552,0,0.0,42
48837,30512548,F,792.0,C,142.5,3,HBACK,1.463,0,0.0,41
48838,68525646,M,772.0,A,77.5,1,SEDAN,5.83,0,0.0,66
48840,13276651,F,843.0,A,124.1,1,SEDAN,2.178,0,0.0,73
48841,14825921,F,384.0,D,136.4,4,HBACK,0.803,1,1094.363947,58
48842,84452250,F,522.0,A,65.4,4,SEDAN,0.781,0,0.0,33
48843,11869815,F,653.0,C,118.5,1,HBACK,1.881,0,0.0,26
48844,36127211,F,805.0,A,99.5,3,SEDAN,1.254,0,0.0,42
48846,76112601,M,651.0,C,145.5,4,STNWG,1.309,0,0.0,37
48848,11516205,M,349.0,C,141.0,1,SEDAN,2.552,1,3833.019001,39
48849,95415675,F,819.0,C,132.0,4,HBACK,0.759,0,0.0,66
48850,95330468,M,719.0,B,114.9,2,SEDAN,2.013,2,857.8627742,42
48851,30149159,F,609.0,E,46.5,3,SEDAN,1.87,0,0.0,56
48852,59155577,F,697.0,E,43.5,2,UTE,3.542,0,0.0,56
48853,14905376,F,658.0,B,126.2,3,HBACK,0.957,0,0.0,41
48854,72329111,M,834.0,C,144.0,4,SEDAN,1.188,1,180.7272333,88
48855,64118253,M,637.0,C,145.5,4,STNWG,2.024,0,0.0,49
48856,66836138,F,838.0,C,136.5,4,SEDAN,0.319,0,0.0,85
48857,51532112,F,839.0,D,82.8,2,HBACK,1.078,0,0.0,87
48858,61390601,M,501.0,C,61.5,2,SEDAN,1.925,1,1690.15002,31
48859,85690050,F,800.0,C,144.0,2,HDTOP,3.014,0,0.0,86
48860,41363303,F,609.0,A,110.3,4,STNWG,2.541,0,0.0,38
48861,81303878,F,553.0,E,34.5,2,UTE,2.277,0,0.0,40
48862,51416046,F,768.0,C,141.0,3,SEDAN,1.903,0,0.0,55
48863,63312890,M,811.0,D,128.7,2,STNWG,3.586,1,311.4231291,54
48864,74628779,M,395.0,C,127.5,4,UTE,1.826,1,471.3417223,22
48865,36546680,M,672.0,D,131.9,4,STNWG,1.562,0,0.0,25
48866,67578591,F,558.0,F,120.0,3,STNWG,2.926,0,0.0,36
48867,55850165,M,816.0,D,134.6,4,SEDAN,0.649,1,468.495443,33
48872,39155037,F,749.0,A,86.0,2,SEDAN,1.892,0,0.0,57
48873,64780744,F,813.0,A,73.6,2,SEDAN,6.16,0,0.0,59
48874,72354149,F,733.0,A,97.8,3,UTE,1.43,0,0.0,54
48875,48632267,F,829.0,E,37.5,1,STNWG,3.278,0,0.0,56
48876,26388454,F,825.0,B,132.8,3,SEDAN,2.761,0,0.0,69
48877,45896040,F,840.0,A,69.5,4,HBACK,0.374,0,0.0,57
48878,41550326,F,741.0,E,22.5,2,UTE,2.574,0,0.0,51
48879,53445275,F,481.0,C,93.0,4,STNWG,1.782,1,452.5702658,59
48880,12492052,F,744.0,E,39.0,3,SEDAN,1.353,0,0.0,64
48881,78472875,M,750.0,C,133.5,4,STNWG,1.595,1,110.5604802,23
48882,98418897,F,808.0,B,113.3,4,SEDAN,0.792,0,0.0,52
48883,33053484,M,657.0,E,45.0,4,UTE,1.111,1,443.8466272,33
48886,69876445,M,804.0,C,133.5,3,STNWG,3.091,0,0.0,49
48887,47402414,F,612.0,E,28.5,4,SEDAN,0.715,0,0.0,43
48888,69414725,M,738.0,D,76.4,4,UTE,1.1,0,0.0,85
48889,44091920,F,349.0,D,87.0,3,STNWG,1.54,1,1131.847267,39
48890,46702328,F,802.0,D,48.1,4,SEDAN,0.572,0,0.0,54
48891,18965612,M,368.0,C,123.0,3,SEDAN,1.474,1,1496.816442,24
48892,91672479,F,580.0,D,138.3,2,HBACK,1.133,0,0.0,24
48893,58928835,F,824.0,C,123.0,3,HBACK,0.99,0,0.0,37
48894,12451016,M,527.0,B,89.5,2,STNWG,2.75,0,0.0,42
48895,96688630,M,538.0,C,123.0,3,HBACK,1.672,0,0.0,31
48896,55130829,F,639.0,B,144.1,4,HBACK,0.374,0,0.0,58
48897,90070575,M,546.0,C,120.0,4,SEDAN,0.341,1,223.2147356,20
48898,35933948,F,822.0,C,138.0,3,HBACK,1.012,0,0.0,45
48899,30002400,F,848.0,A,72.9,3,HBACK,1.122,0,0.0,56
48901,80605532,M,719.0,A,88.2,4,STNWG,2.024,0,0.0,46
48902,72381822,F,397.0,B,149.2,1,HBACK,1.7039,1,11851.52595,22
48903,88919576,F,722.0,A,77.8,4,SEDAN,0.484,0,0.0,69
48904,93449734,F,625.0,B,92.5,2,STNWG,4.092,0,0.0,46
48905,62938673,M,577.0,B,131.9,4,MCARA,2.343,1,6978.34118,32
48906,35437144,M,834.0,B,138.3,3,COUPE,2.024,0,0.0,54
48907,28087350,F,841.0,A,87.5,3,MIBUS,2.343,0,0.0,77
48908,64938039,M,774.0,C,133.5,4,TRUCK,1.089,0,0.0,67
48909,63695349,F,845.0,A,61.4,2,HBACK,1.628,0,0.0,61
48910,33951520,M,815.0,D,166.3,4,UTE,2.233,0,0.0,55
48912,46720101,M,776.0,C,142.5,3,SEDAN,2.794,0,0.0,59
48913,19346665,F,709.0,A,90.7,2,HBACK,1.386,0,0.0,57
48915,69768538,M,806.0,D,116.8,2,HBACK,1.507,0,0.0,59
48916,16547011,F,513.0,B,100.3,3,HBACK,0.924,0,0.0,36
48917,60025903,F,751.0,E,19.5,2,SEDAN,1.936,0,0.0,77
48918,54618254,M,473.0,C,136.5,3,SEDAN,1.738,1,1933.664592,35
48919,62755448,F,744.0,A,91.1,2,HBACK,1.408,0,0.0,31
48920,83513879,M,735.0,C,147.0,3,STNWG,3.366,0,0.0,67
48921,42035191,M,838.0,A,81.4,3,SEDAN,1.067,0,0.0,47
48922,34004865,F,643.0,C,135.0,2,HBACK,1.133,0,0.0,22
48923,42309587,M,776.0,E,76.5,4,STNWG,1.232,0,0.0,44
48925,64373624,F,332.0,D,113.2,2,HBACK,1.232,1,10708.42708,26
48926,16539930,F,680.0,B,117.5,2,UTE,2.178,0,0.0,58
48927,74218665,F,741.0,C,133.5,2,SEDAN,2.816,0,0.0,25
48928,47774462,M,712.0,C,139.5,3,SEDAN,1.419,0,0.0,50
48930,34512640,M,704.0,D,148.1,3,UTE,1.859,0,0.0,50
48931,13355451,F,808.0,C,136.5,1,SEDAN,2.475,0,0.0,77
48932,23585638,F,636.0,A,52.2,3,SEDAN,1.287,0,0.0,31
48933,93658212,M,429.0,B,124.5,4,SEDAN,0.836,0,0.0,32
48934,35434025,M,640.0,D,175.1,3,UTE,1.342,1,724.2938846,37
48935,73162532,F,779.0,C,147.0,4,HDTOP,2.134,1,253.5370117,39
48937,76120682,F,653.0,C,142.5,2,STNWG,2.629,0,0.0,35
48938,60716322,F,727.0,C,150.0,3,STNWG,3.102,1,296.2415169,46
48939,86391607,M,776.0,A,80.6,2,STNWG,4.213,0,0.0,58
48940,33653283,F,644.0,A,97.3,3,SEDAN,1.155,0,0.0,52
48941,29613638,M,536.0,B,130.7,1,HBACK,2.013,0,0.0,65
48943,42817423,M,824.0,E,46.5,2,SEDAN,2.563,0,0.0,73
48944,26253021,F,519.0,C,130.5,4,HBACK,0.902,1,597.0742987,29
48945,52346293,F,659.0,C,150.0,3,SEDAN,1.287,0,0.0,57
48946,63367997,M,797.0,F,100.0,3,STNWG,4.466,0,0.0,66
48947,95450208,M,419.0,C,136.5,2,STNWG,1.793,1,1508.985858,42
48948,55796134,F,800.0,C,123.0,2,HBACK,1.727,0,0.0,70
48949,65803348,F,689.0,C,135.0,3,SEDAN,1.265,0,0.0,65
48951,28964982,F,725.0,C,141.0,1,STNWG,3.41,1,568.6944645,57
48952,13356696,F,656.0,A,79.6,1,UTE,4.7839,0,0.0,41
48953,99424710,M,682.0,A,70.1,3,UTE,2.409,0,0.0,30
48954,68678606,F,829.0,B,155.1,2,SEDAN,1.804,0,0.0,91
48956,29858817,M,619.0,A,59.7,2,HBACK,2.2,0,0.0,41
48957,64260325,M,302.0,C,139.5,2,SEDAN,2.398,2,14693.21036,80
48958,14610574,M,810.0,D,105.2,2,SEDAN,3.267,0,0.0,61
48959,50641004,M,592.0,E,43.5,3,STNWG,2.717,0,0.0,44
48960,55500978,F,614.0,C,136.5,1,SEDAN,2.134,0,0.0,43
48962,92560096,F,723.0,C,133.5,3,HBACK,1.1,0,0.0,48
48963,87047753,M,473.0,D,89.3,1,HBACK,1.507,1,4645.030281,57
48964,29116832,M,702.0,F,104.0,3,HBACK,0.913,1,111.9762606,49
48965,85219544,M,723.0,C,139.5,4,SEDAN,0.473,0,0.0,50
48966,86999045,F,488.0,A,115.9,2,SEDAN,3.333,0,0.0,46
48967,87304557,M,612.0,C,129.0,2,SEDAN,1.815,0,0.0,42
48968,59327156,M,344.0,C,126.0,2,SEDAN,3.014,1,1826.046141,59
48969,52882464,F,667.0,C,147.0,3,HBACK,1.243,0,0.0,46
48970,51489857,F,678.0,D,86.4,3,COUPE,2.156,0,0.0,41
48971,25234460,F,735.0,A,83.2,1,HBACK,1.65,0,0.0,62
48973,74004110,F,751.0,B,148.0,3,HBACK,0.803,0,0.0,25
48974,38004489,M,678.0,D,84.4,3,SEDAN,1.485,1,1087.59553,28
48975,25693775,F,662.0,B,122.4,3,SEDAN,1.133,0,0.0,69
48976,33947172,M,842.0,A,58.0,4,UTE,0.605,0,0.0,73
48977,80455269,F,744.0,E,37.5,3,SEDAN,0.924,0,0.0,44
48978,42810782,M,787.0,E,45.0,3,STNWG,2.178,0,0.0,37
48979,40672428,M,815.0,C,147.0,4,HBACK,0.473,0,0.0,41
48980,57471037,F,405.0,C,120.0,3,HBACK,0.869,0,0.0,43
48981,62152289,M,808.0,C,118.5,3,SEDAN,1.419,0,0.0,89
48982,71963649,M,849.0,C,73.5,3,HBACK,0.792,0,0.0,51
48983,45873938,M,381.0,A,83.0,2,HBACK,1.936,0,0.0,20
48985,36931810,F,652.0,D,87.1,1,STNWG,3.036,0,0.0,58
48986,11279017,M,686.0,D,95.7,3,HDTOP,2.354,0,0.0,32
48987,24087990,F,681.0,B,120.1,1,HBACK,1.408,0,0.0,41
48988,39991520,F,759.0,B,101.7,2,SEDAN,2.2,0,0.0,36
48989,36215650,F,733.0,A,65.9,4,SEDAN,0.572,0,0.0,50
48990,62035494,F,616.0,D,86.2,1,STNWG,3.223,0,0.0,31
48991,30540402,F,823.0,A,89.0,4,SEDAN,1.562,0,0.0,62
48992,12444183,M,446.0,A,6.7,3,STNWG,1.529,1,736.6388826,44
48993,55906620,F,702.0,B,149.3,3,STNWG,2.519,0,0.0,49
48994,66598568,M,824.0,A,50.1,2,SEDAN,1.771,0,0.0,52
48995,21452180,F,681.0,F,138.0,2,SEDAN,1.804,0,0.0,37
48996,18052390,F,609.0,E,54.0,1,SEDAN,2.673,0,0.0,71
48997,57103499,F,620.0,C,132.0,1,SEDAN,2.255,0,0.0,48
48998,13766748,F,763.0,D,84.3,3,HBACK,0.88,0,0.0,64
49000,44224384,F,529.0,F,122.0,3,STNWG,3.883,0,0.0,46
49001,40840406,F,564.0,A,89.6,4,SEDAN,0.517,1,1100.729793,66
49002,62445175,M,672.0,E,31.5,3,UTE,1.903,0,0.0,65
49003,29398349,F,773.0,C,135.0,1,SEDAN,2.189,0,0.0,69
49004,17970957,F,717.0,A,89.1,4,HBACK,0.594,0,0.0,41
49005,41227183,M,724.0,D,62.4,4,UTE,1.386,0,0.0,48
49006,42647020,F,814.0,C,141.0,2,SEDAN,2.409,0,0.0,64
49007,97293219,M,830.0,A,93.1,3,UTE,1.309,0,0.0,62
49009,86028353,M,501.0,C,148.5,4,UTE,1.32,3,1991.958385,34
49010,47729002,F,811.0,D,107.8,4,SEDAN,0.781,0,0.0,64
49011,19846105,F,604.0,C,142.5,2,HBACK,1.43,0,0.0,33
49012,22636677,F,693.0,D,66.5,1,SEDAN,2.222,0,0.0,77
49014,83258234,M,629.0,A,75.6,3,SEDAN,1.001,0,0.0,57
49015,65703178,F,575.0,D,140.4,4,COUPE,1.518,0,0.0,53
49016,45860191,F,504.0,D,159.4,4,SEDAN,0.605,2,904.6255813,39
49017,85858188,M,787.0,B,122.6,1,SEDAN,2.629,0,0.0,85
49018,61718092,F,506.0,A,77.0,3,MIBUS,2.189,0,0.0,37
49019,43133934,F,745.0,C,112.5,1,HBACK,1.419,0,0.0,67
49020,62274702,M,740.0,B,114.9,1,STNWG,3.146,1,1929.76223,63
49023,28835821,F,324.0,C,130.5,4,STNWG,0.55,0,0.0,31
49025,21311135,F,317.0,D,96.8,3,HBACK,1.353,3,11901.77681,41
49026,80567015,M,720.0,D,97.0,4,PANVN,1.122,0,0.0,62
49027,93819823,M,836.0,D,66.4,4,HBACK,1.034,0,0.0,52
49028,10045048,F,682.0,E,64.5,3,STNWG,2.871,0,0.0,48
49029,46817523,F,795.0,A,126.4,4,STNWG,1.408,0,0.0,34
49030,66344572,M,672.0,C,142.5,2,STNWG,4.433,0,0.0,46
49031,58366846,F,715.0,A,77.8,3,SEDAN,1.364,0,0.0,58
49032,18542479,F,669.0,A,66.6,4,SEDAN,0.484,0,0.0,50
49033,47908938,F,618.0,E,43.5,1,HBACK,1.584,0,0.0,36
49034,76046869,M,850.0,D,111.1,1,HBACK,2.079,0,0.0,63
49035,75063641,F,839.0,F,120.0,2,HDTOP,2.618,0,0.0,57
49036,76816971,F,810.0,C,139.5,4,HBACK,0.748,0,0.0,41
49037,72111255,F,501.0,B,116.8,4,SEDAN,0.407,0,0.0,34
49039,44298879,F,641.0,C,124.5,3,SEDAN,0.924,0,0.0,28
49040,33254757,M,672.0,A,119.9,3,SEDAN,1.947,0,0.0,48
49041,90661205,F,640.0,D,68.4,3,SEDAN,1.21,0,0.0,55
49042,29791052,M,826.0,B,141.9,1,STNWG,4.884,2,1743.522751,51
49043,13454786,F,688.0,B,117.8,3,HBACK,2.002,0,0.0,52
49044,51906034,F,700.0,C,133.5,2,HBACK,1.716,0,0.0,42
49045,74000387,F,531.0,A,79.5,1,HBACK,1.5389,0,0.0,21
49046,91143625,F,828.0,A,32.5,2,HBACK,1.672,0,0.0,56
49047,60499837,M,658.0,C,133.5,3,SEDAN,1.067,0,0.0,48
49048,16547448,F,668.0,C,138.0,1,HBACK,1.386,0,0.0,61
49049,79612386,M,850.0,B,140.1,4,HBACK,0.539,0,0.0,75
49050,72919587,F,729.0,C,94.5,1,SEDAN,2.156,0,0.0,73
49051,32069191,M,802.0,A,83.2,4,SEDAN,0.451,0,0.0,45
49052,84925737,M,677.0,A,72.9,2,SEDAN,2.387,0,0.0,51
49053,28837427,M,821.0,B,138.0,3,SEDAN,1.298,0,0.0,67
49054,72136678,F,830.0,A,75.6,2,SEDAN,1.793,0,0.0,67
49055,55117661,F,846.0,C,136.5,1,SEDAN,2.233,0,0.0,47
49058,75650248,M,541.0,C,142.5,2,STNWG,5.687,2,10864.55192,21
49059,92071923,F,478.0,A,71.1,4,HBACK,0.572,1,1224.402971,62
49060,39893057,M,503.0,A,95.8,4,STNWG,0.506,1,386.6332052,51
49061,74205046,M,634.0,C,139.5,1,HBACK,2.024,1,2342.741347,78
49062,76955516,F,683.0,A,81.9,2,STNWG,3.432,0,0.0,58
49063,92480114,F,640.0,C,111.0,4,PANVN,0.891,0,0.0,64
49064,66223393,F,805.0,B,67.6,4,HBACK,0.583,0,0.0,71
49065,38965708,M,762.0,B,103.8,4,SEDAN,0.792,0,0.0,42
49066,21994143,F,502.0,A,101.7,3,HBACK,0.847,0,0.0,66
49067,66368074,M,717.0,A,63.2,2,SEDAN,2.2,0,0.0,77
49068,21418825,F,628.0,C,130.5,4,HBACK,0.583,0,0.0,50
49069,22280148,F,688.0,B,106.6,2,HBACK,2.035,0,0.0,38
49071,67294475,M,845.0,C,135.0,3,UTE,2.409,0,0.0,64
49072,87392208,M,629.0,A,96.8,3,HBACK,0.979,0,0.0,38
49073,44424192,M,842.0,E,27.0,3,SEDAN,2.024,0,0.0,43
49074,62971905,F,575.0,C,150.0,3,STNWG,1.969,0,0.0,43
49075,98174112,F,631.0,D,133.4,2,STNWG,4.433,1,1976.633534,41
49076,96211100,F,716.0,B,108.1,2,HBACK,1.716,0,0.0,59
49077,11848536,F,362.0,A,70.3,3,STNWG,3.058,0,0.0,52
49078,96256917,F,768.0,D,52.8,2,UTE,2.453,0,0.0,64
49079,90343800,F,642.0,A,123.4,3,SEDAN,1.067,0,0.0,61
49082,77157118,F,811.0,B,126.9,1,SEDAN,2.552,0,0.0,66
49083,16713844,F,654.0,A,89.4,3,STNWG,3.311,0,0.0,43
49084,79124282,F,789.0,B,120.8,1,HBACK,2.4024,0,0.0,62
49085,14935167,F,573.0,C,138.0,4,SEDAN,0.957,0,0.0,53
49086,54088556,M,643.0,A,51.8,1,UTE,4.7839,0,0.0,21
49087,10708688,F,688.0,A,91.3,1,STNWG,3.861,0,0.0,41
49088,39684614,M,640.0,A,86.4,1,HBACK,2.321,0,0.0,58
49089,31113554,M,619.0,C,127.5,3,SEDAN,1.716,0,0.0,68
49090,79372634,F,742.0,D,132.2,3,SEDAN,1.43,0,0.0,63
49091,24002941,M,676.0,B,116.8,4,STNWG,0.473,0,0.0,54
49092,53226134,F,675.0,B,84.4,1,HBACK,2.354,0,0.0,37
49093,83984280,M,761.0,C,138.0,2,SEDAN,1.903,0,0.0,45
49094,45896382,M,728.0,A,80.1,4,SEDAN,0.671,1,174.6102224,64
49095,12136858,M,794.0,D,107.9,3,STNWG,4.4,0,0.0,81
49096,24448048,F,609.0,C,63.0,3,HBACK,1.243,0,0.0,40
49097,65154909,M,661.0,B,132.5,4,STNWG,1.056,0,0.0,39
