,gender,credit_score,area,traffic_index,veh_age,veh_body,veh_value,numclaims,claimcst0,age_at_eff_dt,Cluster
23610,F,785.0,D,102.8,3,STNWG,1.243,0,0.0,55,Cluster 0
31629,M,331.0,B,85.2,4,UTE,0.264,0,0.0,40,Cluster 0
33005,M,673.0,B,105.6,4,STNWG,2.002,0,0.0,37,Cluster 0
20655,M,645.0,C,100.5,2,STNWG,3.586,0,0.0,42,Cluster 3
22259,M,610.0,C,147.0,1,HBACK,2.6224,0,0.0,43,Cluster 3
49252,M,785.0,A,42.6,3,HBACK,1.419,0,0.0,65,Cluster 0
6093,F,,A,96.9,2,SEDAN,1.551,0,0.0,41,Cluster 3
54001,M,729.0,C,133.5,1,STNWG,3.146,1,511.4816314,46,Cluster 4
37960,M,787.0,F,78.0,3,STNWG,2.805,0,0.0,53,Cluster 3
37534,M,780.0,C,129.0,3,STNWG,2.189,0,0.0,74,Cluster 0
29883,M,530.0,A,74.6,2,SEDAN,3.267,2,6057.629241,21,Cluster 4
1620,M,791.0,B,114.8,1,PANVN,3.179,0,0.0,64,Cluster 3
8793,F,348.0,E,43.5,3,HBACK,0.935,0,0.0,53,Cluster 0
21301,F,683.0,C,133.5,3,HBACK,1.133,0,0.0,52,Cluster 0
1308,F,734.0,E,49.5,2,STNWG,4.356,0,0.0,30,Cluster 3
14374,F,479.0,D,92.3,2,SEDAN,6.963,0,0.0,79,Cluster 3
1582,M,680.0,C,142.5,4,SEDAN,1.023,0,0.0,43,Cluster 0
55276,F,585.0,C,117.0,3,SEDAN,1.573,0,0.0,57,Cluster 0
58001,F,338.0,A,65.5,4,HBACK,0.638,0,0.0,89,Cluster 0
35199,M,789.0,A,74.6,3,HBACK,1.122,0,0.0,58,Cluster 0
46691,F,752.0,B,98.1,1,STNWG,5.17,0,0.0,42,Cluster 3
1044,M,656.0,D,108.0,4,STNWG,0.77,3,888.1120349,49,Cluster 4
56703,F,625.0,B,127.6,2,SEDAN,1.947,1,655.2840349,35,Cluster 4
37777,F,533.0,D,63.7,3,STNWG,1.265,1,3848.629715,20,Cluster 4
7633,F,371.0,F,116.0,3,HBACK,0.968,3,4343.247482,51,Cluster 4
10931,M,336.0,C,136.5,2,HBACK,1.243,2,2029.727819,22,Cluster 4
43299,M,681.0,C,82.5,1,SEDAN,2.695,0,0.0,84,Cluster 3
26691,F,737.0,A,81.0,3,SEDAN,1.947,0,0.0,63,Cluster 0
38563,F,784.0,F,116.0,2,STNWG,3.421,0,0.0,57,Cluster 3
31076,F,570.0,F,,4,HBACK,0.759,1,192.4791878,21,Cluster 4
38259,F,638.0,A,105.9,3,SEDAN,1.628,0,0.0,46,Cluster 0
55341,F,760.0,E,28.5,1,STNWG,6.061,0,0.0,47,Cluster 3
49770,F,769.0,E,,2,HBACK,1.496,0,0.0,65,Cluster 3
20183,M,726.0,C,147.0,1,SEDAN,2.915,1,453.7446578,56,Cluster 4
44565,F,754.0,D,98.7,3,SEDAN,1.749,0,0.0,40,Cluster 0
51457,F,837.0,A,95.0,4,HBACK,0.451,0,0.0,65,Cluster 0
46719,M,794.0,D,91.6,1,SEDAN,2.695,0,0.0,66,Cluster 3
1600,F,339.0,A,98.5,1,HBACK,1.529,3,30092.79462,21,Cluster 1
54990,F,646.0,C,144.0,1,SEDAN,1.936,0,0.0,55,Cluster 3
1849,F,387.0,B,,1,HBACK,1.463,0,0.0,29,Cluster 3
1752,M,374.0,E,31.5,2,HBACK,2.002,0,0.0,60,Cluster 3
34808,F,634.0,B,114.9,2,STNWG,1.782,0,0.0,56,Cluster 3
18467,M,601.0,B,165.8,4,UTE,0.814,0,0.0,37,Cluster 0
40733,M,830.0,D,40.6,4,UTE,1.32,0,0.0,65,Cluster 0
37999,F,401.0,A,82.2,3,HBACK,0.847,0,0.0,30,Cluster 0
33314,M,755.0,D,134.4,3,HBACK,1.826,0,0.0,51,Cluster 0
38967,F,481.0,E,16.5,2,HBACK,1.969,0,0.0,57,Cluster 3
55634,F,723.0,C,133.5,4,SEDAN,0.748,0,0.0,40,Cluster 0
50508,M,730.0,D,66.1,4,STNWG,1.364,0,0.0,48,Cluster 0
5147,F,311.0,C,133.5,4,COUPE,0.715,0,0.0,53,Cluster 0
25251,F,531.0,E,52.5,1,SEDAN,2.706,1,6556.095777,35,Cluster 4
10737,F,714.0,A,99.8,3,STNWG,2.145,0,0.0,56,Cluster 0
18051,F,769.0,C,139.5,2,HBACK,1.309,0,0.0,50,Cluster 3
12191,M,454.0,C,150.0,2,HBACK,1.353,1,2646.023101,23,Cluster 4
10694,M,583.0,B,139.1,4,HDTOP,1.408,1,732.3412111,22,Cluster 4
22398,F,658.0,C,118.5,3,SEDAN,1.243,0,0.0,20,Cluster 0
57000,M,791.0,B,123.2,2,HDTOP,3.267,0,0.0,65,Cluster 3
39937,F,774.0,A,98.6,3,SEDAN,1.21,0,0.0,40,Cluster 0
32334,M,690.0,E,18.0,3,STNWG,3.729,0,0.0,46,Cluster 3
16559,F,785.0,C,123.0,2,HBACK,1.65,0,0.0,52,Cluster 3
22372,M,611.0,C,148.5,3,SEDAN,1.155,0,0.0,46,Cluster 0
11801,M,545.0,F,166.0,4,UTE,0.88,0,0.0,35,Cluster 0
34864,F,368.0,C,93.0,4,PANVN,0.341,0,0.0,57,Cluster 0
20171,M,746.0,A,102.2,2,SEDAN,2.827,0,0.0,54,Cluster 3
28930,F,617.0,C,100.5,1,HBACK,2.035,0,0.0,46,Cluster 3
46118,F,604.0,D,68.6,4,STNWG,0.957,0,0.0,41,Cluster 0
14650,M,840.0,B,128.2,2,UTE,1.595,0,0.0,50,Cluster 3
48070,F,801.0,D,119.5,2,STNWG,3.696,0,0.0,46,Cluster 3
15574,F,611.0,A,,3,HBACK,0.803,0,0.0,54,Cluster 0
43185,M,637.0,C,136.5,4,SEDAN,0.693,0,0.0,58,Cluster 0
44009,F,767.0,C,150.0,4,STNWG,1.155,0,0.0,26,Cluster 0
41256,F,345.0,A,92.6,4,UTE,0.88,0,0.0,39,Cluster 0
9318,F,789.0,E,31.5,2,STNWG,4.29,0,0.0,49,Cluster 3
58202,F,836.0,C,126.0,4,SEDAN,0.957,0,0.0,53,Cluster 0
18825,F,,E,40.5,3,TRUCK,3.498,0,0.0,40,Cluster 3
50925,F,474.0,C,,3,HBACK,1.496,0,0.0,31,Cluster 0
17706,M,816.0,B,120.3,3,HBACK,0.924,0,0.0,84,Cluster 0
24398,M,629.0,C,133.5,2,SEDAN,1.837,0,0.0,49,Cluster 3
27328,M,613.0,A,88.6,4,SEDAN,1.045,0,0.0,27,Cluster 0
46858,M,754.0,A,51.8,3,HBACK,1.672,0,0.0,75,Cluster 0
36833,F,517.0,B,113.9,3,SEDAN,1.111,1,755.6103703,35,Cluster 4
15096,M,567.0,C,139.5,3,HBACK,0.99,1,824.6515665,57,Cluster 4
1294,F,634.0,E,69.0,4,SEDAN,1.177,0,0.0,62,Cluster 0
29583,M,838.0,F,82.0,4,HDTOP,1.65,0,0.0,36,Cluster 0
48334,F,375.0,A,89.3,3,STNWG,6.27,0,0.0,53,Cluster 3
30962,F,824.0,E,,2,SEDAN,7.051,0,0.0,70,Cluster 3
34768,F,713.0,B,,1,STNWG,4.015,0,0.0,54,Cluster 3
34831,M,716.0,F,174.0,1,STNWG,3.278,0,0.0,65,Cluster 3
28647,M,735.0,C,142.5,2,PANVN,2.277,3,1057.126686,50,Cluster 4
49103,F,611.0,C,126.0,4,SEDAN,0.935,0,0.0,46,Cluster 0
34275,M,670.0,B,,1,SEDAN,2.233,0,0.0,47,Cluster 3
39451,F,782.0,B,84.6,2,HBACK,1.375,0,0.0,67,Cluster 3
20002,M,844.0,B,,4,SEDAN,0.385,0,0.0,64,Cluster 0
5577,F,821.0,A,59.4,2,SEDAN,1.947,0,0.0,80,Cluster 3
35660,F,653.0,A,59.3,3,SEDAN,1.848,0,0.0,34,Cluster 0
40857,F,457.0,A,66.0,1,HBACK,2.321,0,0.0,84,Cluster 3
5611,F,817.0,C,138.0,3,HBACK,1.496,0,0.0,64,Cluster 0
51378,M,331.0,A,104.9,2,STNWG,4.455,1,1571.425725,35,Cluster 4
5077,F,343.0,C,106.5,3,SEDAN,1.056,0,0.0,32,Cluster 0
5335,M,455.0,D,158.2,4,TRUCK,0.759,1,2866.555031,31,Cluster 4
9546,F,733.0,C,135.0,2,MIBUS,3.179,0,0.0,63,Cluster 3
23350,M,729.0,A,57.1,1,SEDAN,1.749,0,0.0,81,Cluster 3
4141,M,789.0,C,111.0,3,STNWG,3.223,1,179.6692909,69,Cluster 4
7938,F,661.0,B,109.9,4,SEDAN,0.484,0,0.0,83,Cluster 0
53866,F,827.0,F,120.0,3,SEDAN,2.255,0,0.0,57,Cluster 0
58598,F,587.0,C,133.5,4,SEDAN,0.759,0,0.0,47,Cluster 0
13036,F,802.0,E,,2,STNWG,4.488,4,2998.779989,50,Cluster 4
54288,M,645.0,C,132.0,2,HBACK,1.364,0,0.0,62,Cluster 3
30836,F,357.0,D,170.6,4,STNWG,1.265,1,2913.106088,24,Cluster 4
38784,M,470.0,C,139.5,4,UTE,1.001,0,0.0,40,Cluster 0
12224,F,819.0,C,102.0,4,SEDAN,0.495,0,0.0,58,Cluster 0
23104,F,757.0,B,75.0,3,SEDAN,1.012,0,0.0,69,Cluster 0
50387,M,737.0,B,122.7,4,SEDAN,0.649,0,0.0,64,Cluster 0
9583,F,706.0,F,120.0,2,UTE,2.574,0,0.0,27,Cluster 3
21015,F,616.0,A,94.6,3,SEDAN,1.496,1,422.6772892,40,Cluster 4
31846,F,312.0,C,108.0,1,HBACK,1.65,0,0.0,40,Cluster 3
27027,F,354.0,D,141.4,2,UTE,3.432,0,0.0,34,Cluster 3
58738,F,629.0,B,108.7,2,HBACK,1.386,0,0.0,29,Cluster 3
45717,M,666.0,C,139.5,2,UTE,1.826,0,0.0,49,Cluster 3
2251,F,826.0,D,94.1,2,SEDAN,1.782,0,0.0,65,Cluster 3
25601,F,618.0,F,114.0,1,SEDAN,3.003,0,0.0,50,Cluster 3
3670,F,507.0,B,84.5,4,SEDAN,0.385,0,0.0,48,Cluster 0
51922,M,580.0,D,47.9,3,UTE,2.53,0,0.0,22,Cluster 3
25401,F,575.0,B,112.5,3,HBACK,1.067,0,0.0,31,Cluster 0
50912,F,412.0,C,109.5,1,SEDAN,2.09,0,0.0,23,Cluster 3
25212,F,721.0,C,135.0,3,SEDAN,1.067,0,0.0,55,Cluster 0
30725,M,768.0,D,147.3,2,TRUCK,3.278,0,0.0,43,Cluster 3
52506,F,420.0,C,132.0,2,HBACK,1.408,0,0.0,32,Cluster 3
13436,F,832.0,A,106.5,1,HBACK,2.244,0,0.0,49,Cluster 3
37528,F,778.0,D,80.8,3,HBACK,0.979,0,0.0,56,Cluster 0
17331,M,,C,141.0,3,UTE,2.431,1,496.9936715,34,Cluster 4
11689,F,778.0,C,139.5,2,HBACK,2.101,0,0.0,39,Cluster 3
23369,F,816.0,A,80.6,4,HBACK,0.902,0,0.0,73,Cluster 0
51236,F,555.0,A,114.5,1,COUPE,3.443,0,0.0,20,Cluster 3
42112,M,727.0,C,144.0,2,STNWG,4.4,0,0.0,20,Cluster 3
14196,F,754.0,E,24.0,3,SEDAN,1.507,0,0.0,68,Cluster 0
31816,M,,F,96.0,2,STNWG,4.257,1,1379.114238,37,Cluster 4
54393,M,605.0,B,81.6,2,STNWG,3.432,0,0.0,43,Cluster 3
20269,F,454.0,A,93.4,1,HBACK,1.507,2,28829.06496,74,Cluster 2
59809,M,805.0,C,138.0,4,HBACK,0.748,0,0.0,50,Cluster 0
49434,F,632.0,C,115.5,3,TRUCK,1.771,0,0.0,52,Cluster 0
12963,F,798.0,D,85.7,1,HBACK,1.507,0,0.0,55,Cluster 3
51477,M,787.0,B,146.1,2,STNWG,1.925,0,0.0,49,Cluster 3
44678,F,,C,106.5,2,SEDAN,1.881,0,0.0,22,Cluster 3
6697,F,744.0,C,136.5,3,HBACK,0.935,0,0.0,53,Cluster 0
25820,F,688.0,C,123.0,3,COUPE,1.232,0,0.0,49,Cluster 0
58907,F,597.0,B,96.0,4,SEDAN,0.374,1,156.2779759,51,Cluster 4
27867,F,474.0,C,123.0,3,SEDAN,1.254,0,0.0,51,Cluster 0
23515,F,318.0,D,71.2,2,STNWG,3.773,3,20034.57138,35,Cluster 2
38826,F,466.0,B,103.2,2,SEDAN,2.145,0,0.0,66,Cluster 3
17948,F,613.0,C,130.5,3,HBACK,1.012,1,155.5236537,55,Cluster 4
58326,F,585.0,B,119.1,4,SEDAN,0.847,0,0.0,39,Cluster 0
37466,M,803.0,C,121.5,1,HBACK,1.298,0,0.0,70,Cluster 3
10750,F,624.0,B,149.2,3,COUPE,2.123,0,0.0,52,Cluster 0
3320,F,563.0,E,81.0,2,COUPE,2.596,0,0.0,34,Cluster 3
21576,F,682.0,B,118.7,3,UTE,1.694,0,0.0,59,Cluster 0
48632,F,812.0,B,110.9,4,STNWG,0.847,0,0.0,67,Cluster 0
10464,F,672.0,A,79.2,3,SEDAN,1.166,0,0.0,58,Cluster 0
30733,M,802.0,E,54.0,1,TRUCK,4.73,0,0.0,43,Cluster 3
12446,M,829.0,C,,3,SEDAN,1.969,0,0.0,86,Cluster 0
4773,F,,C,126.0,2,HBACK,1.386,1,504.020706,36,Cluster 4
39343,M,691.0,F,94.0,4,UTE,1.496,0,0.0,35,Cluster 0
54721,F,686.0,B,121.1,4,SEDAN,0.803,4,537.1756612,52,Cluster 4
37477,F,800.0,A,68.4,1,UTE,3.806,0,0.0,42,Cluster 3
49999,F,655.0,C,127.5,2,HBACK,1.43,0,0.0,59,Cluster 3
31836,M,638.0,F,146.0,2,STNWG,4.488,0,0.0,66,Cluster 3
51400,F,748.0,C,,2,STNWG,2.816,0,0.0,61,Cluster 3
49990,F,843.0,C,139.5,2,SEDAN,2.002,0,0.0,64,Cluster 3
46421,M,325.0,F,110.0,3,STNWG,4.873,1,3220.801407,30,Cluster 4
41508,M,684.0,B,127.9,2,STNWG,3.696,0,0.0,45,Cluster 3
23916,M,733.0,B,118.2,3,SEDAN,1.903,0,0.0,59,Cluster 0
55206,M,710.0,C,123.0,1,HBACK,1.441,0,0.0,39,Cluster 3
24143,M,723.0,A,75.3,3,SEDAN,2.035,1,131.7262707,43,Cluster 4
20981,M,831.0,C,123.0,1,HBACK,2.035,0,0.0,41,Cluster 3
30492,M,720.0,A,55.4,4,UTE,1.848,0,0.0,84,Cluster 0
25993,F,614.0,C,132.0,2,HBACK,1.617,0,0.0,59,Cluster 3
38553,F,644.0,B,121.4,3,STNWG,3.322,0,0.0,53,Cluster 3
48733,F,768.0,F,150.0,3,STNWG,4.4,0,0.0,62,Cluster 3
49756,M,702.0,A,79.0,2,UTE,3.553,0,0.0,47,Cluster 3
13560,F,759.0,B,67.6,3,SEDAN,1.375,0,0.0,71,Cluster 0
43038,M,513.0,E,19.5,1,TRUCK,4.774,3,49509.75277,23,Cluster 1
56522,F,803.0,B,123.5,4,HBACK,0.759,0,0.0,63,Cluster 0
39993,F,731.0,B,133.8,1,SEDAN,2.046,0,0.0,76,Cluster 3
2311,M,803.0,A,69.2,2,HBACK,1.793,2,366.1354199,52,Cluster 4
28919,F,824.0,C,147.0,2,STNWG,2.816,0,0.0,58,Cluster 3
53083,F,687.0,A,93.3,3,SEDAN,1.232,0,0.0,45,Cluster 0
23380,M,445.0,A,109.3,3,TRUCK,3.344,0,0.0,73,Cluster 3
29685,F,660.0,C,132.0,4,SEDAN,0.407,0,0.0,57,Cluster 0
12658,M,774.0,C,138.0,4,STNWG,1.782,0,0.0,80,Cluster 0
8391,F,722.0,C,130.5,2,SEDAN,2.255,0,0.0,41,Cluster 3
47636,F,634.0,D,179.2,1,STNWG,3.146,0,0.0,39,Cluster 3
41445,F,716.0,B,146.4,3,SEDAN,1.012,0,0.0,58,Cluster 0
15167,F,582.0,B,124.4,4,COUPE,0.638,0,0.0,43,Cluster 0
12916,M,431.0,E,51.0,4,UTE,0.957,0,0.0,37,Cluster 0
2823,F,740.0,A,47.6,4,SEDAN,1.001,0,0.0,49,Cluster 0
4551,F,568.0,C,123.0,4,SEDAN,0.594,0,0.0,36,Cluster 0
38104,M,790.0,A,,1,SEDAN,2.046,0,0.0,67,Cluster 3
11437,M,838.0,B,138.8,2,HDTOP,2.178,0,0.0,52,Cluster 3
20837,F,658.0,C,147.0,3,STNWG,2.079,0,0.0,30,Cluster 0
56890,F,554.0,A,67.9,1,HBACK,1.881,0,0.0,33,Cluster 3
28477,M,488.0,C,102.0,4,SEDAN,0.704,0,0.0,85,Cluster 0
46777,F,,C,139.5,2,STNWG,4.389,0,0.0,36,Cluster 3
11353,M,518.0,A,55.4,1,HBACK,1.507,1,12842.47267,23,Cluster 2
3749,M,711.0,B,84.7,4,HBACK,0.341,0,0.0,89,Cluster 0
43162,F,694.0,A,85.4,4,HBACK,0.792,0,0.0,34,Cluster 0
16821,F,,A,63.7,1,HBACK,1.452,0,0.0,37,Cluster 3
16532,F,667.0,C,145.5,1,SEDAN,2.013,0,0.0,54,Cluster 3
27370,F,,C,135.0,3,SEDAN,1.21,0,0.0,39,Cluster 0
8399,F,804.0,A,45.3,4,SEDAN,1.133,0,0.0,64,Cluster 0
9079,F,729.0,B,89.5,1,SEDAN,1.947,0,0.0,59,Cluster 3
524,F,332.0,F,96.0,4,HBACK,0.803,1,616.6337513,27,Cluster 4
58675,F,648.0,A,92.0,3,UTE,1.518,0,0.0,34,Cluster 0
30766,M,718.0,A,92.9,2,HBACK,1.474,0,0.0,62,Cluster 3
25523,M,671.0,A,65.7,4,STNWG,1.243,1,193.1199376,28,Cluster 4
46500,F,755.0,D,88.6,3,STNWG,3.729,0,0.0,20,Cluster 3
3727,F,368.0,B,108.2,2,HBACK,2.002,0,0.0,31,Cluster 3
9472,M,639.0,F,160.0,1,TRUCK,5.324,0,0.0,51,Cluster 3
23183,M,820.0,B,113.1,4,SEDAN,1.045,0,0.0,75,Cluster 0
32890,F,610.0,A,96.3,1,SEDAN,2.739,0,0.0,67,Cluster 3
20750,F,802.0,D,109.4,4,TRUCK,0.638,0,0.0,65,Cluster 0
30461,F,699.0,D,106.7,1,HBACK,2.156,0,0.0,43,Cluster 3
15620,F,601.0,F,138.0,2,TRUCK,3.366,2,2759.317912,59,Cluster 4
42567,M,842.0,B,141.3,3,STNWG,3.41,0,0.0,67,Cluster 3
59135,F,848.0,A,55.7,4,SEDAN,0.737,0,0.0,57,Cluster 0
2283,M,708.0,B,111.9,4,PANVN,1.584,1,515.5589061,46,Cluster 4
2302,M,699.0,A,,1,HBACK,1.507,0,0.0,47,Cluster 3
23781,M,618.0,D,146.1,4,UTE,1.98,0,0.0,60,Cluster 0
44377,F,785.0,D,126.4,4,SEDAN,0.451,0,0.0,53,Cluster 0
3052,F,756.0,D,101.6,3,HDTOP,3.256,0,0.0,47,Cluster 3
14292,F,672.0,A,,2,HBACK,1.067,0,0.0,35,Cluster 3
5820,M,729.0,B,120.3,2,SEDAN,2.035,0,0.0,61,Cluster 3
47321,M,,B,124.9,1,HBACK,1.496,1,4275.415544,21,Cluster 4
28036,F,583.0,D,124.3,3,SEDAN,1.485,0,0.0,56,Cluster 0
60118,F,564.0,A,81.7,2,SEDAN,2.167,0,0.0,34,Cluster 3
49538,M,833.0,B,130.1,1,SEDAN,1.837,0,0.0,93,Cluster 3
15173,M,803.0,C,135.0,3,HDTOP,3.135,0,0.0,62,Cluster 3
19950,F,741.0,B,139.1,4,HBACK,0.462,0,0.0,52,Cluster 0
48,M,420.0,B,118.5,2,STNWG,3.894,2,10053.85446,68,Cluster 2
26708,F,821.0,C,147.0,1,COUPE,3.223,0,0.0,34,Cluster 3
16885,F,604.0,C,123.0,4,SEDAN,2.651,0,0.0,29,Cluster 0
47779,F,368.0,B,135.8,2,SEDAN,2.398,2,10590.07628,55,Cluster 2
31819,F,509.0,A,53.5,2,HBACK,1.386,0,0.0,47,Cluster 3
35953,M,617.0,C,144.0,4,UTE,1.606,0,0.0,56,Cluster 0
14345,F,692.0,D,125.6,1,SEDAN,1.815,0,0.0,45,Cluster 3
48542,M,767.0,A,83.4,4,SEDAN,0.759,0,0.0,68,Cluster 0
229,F,779.0,C,118.5,3,SEDAN,1.067,0,0.0,84,Cluster 0
1211,M,654.0,E,79.5,1,SEDAN,2.123,0,0.0,80,Cluster 3
35592,F,653.0,B,155.0,4,HBACK,0.66,0,0.0,54,Cluster 0
8772,M,699.0,D,124.8,1,SEDAN,2.09,0,0.0,28,Cluster 3
33737,M,782.0,A,103.8,1,STNWG,8.7945,0,0.0,67,Cluster 3
35775,F,632.0,D,,4,SEDAN,1.32,0,0.0,38,Cluster 0
29163,M,794.0,A,82.7,3,STNWG,2.53,0,0.0,34,Cluster 3
20689,F,783.0,C,133.5,2,SEDAN,1.925,0,0.0,58,Cluster 3
59710,F,794.0,C,109.5,2,SEDAN,1.98,0,0.0,56,Cluster 3
17458,F,602.0,C,136.5,4,HBACK,0.495,0,0.0,63,Cluster 0
10942,M,606.0,D,59.7,3,HDTOP,2.53,0,0.0,60,Cluster 0
1986,F,656.0,C,,2,SEDAN,1.793,0,0.0,32,Cluster 3
56490,F,658.0,B,108.2,4,SEDAN,0.77,0,0.0,39,Cluster 0
39978,F,667.0,C,127.5,3,HBACK,1.166,0,0.0,27,Cluster 0
35712,M,555.0,C,75.0,3,SEDAN,1.749,0,0.0,33,Cluster 0
43678,F,683.0,C,132.0,1,HBACK,1.7358,0,0.0,22,Cluster 3
53579,M,840.0,E,60.0,4,UTE,1.254,0,0.0,57,Cluster 0
56188,F,831.0,E,34.5,3,STNWG,2.288,0,0.0,57,Cluster 0
25022,M,805.0,E,12.0,2,SEDAN,1.936,0,0.0,62,Cluster 3
14016,M,755.0,C,109.5,3,HBACK,1.199,0,0.0,55,Cluster 0
26746,M,699.0,B,108.8,4,STNWG,2.145,1,520.069236,44,Cluster 4
37201,F,818.0,C,55.5,1,STNWG,4.1239,0,0.0,60,Cluster 3
53158,F,657.0,A,67.7,3,STNWG,1.54,0,0.0,41,Cluster 0
53020,M,452.0,C,150.0,2,HBACK,1.089,1,2520.370618,34,Cluster 4
36929,M,800.0,C,126.0,2,STNWG,3.278,0,0.0,62,Cluster 3
3117,F,679.0,C,150.0,1,SEDAN,2.453,0,0.0,30,Cluster 3
17509,M,716.0,A,71.1,3,STNWG,2.332,0,0.0,70,Cluster 0
11232,M,658.0,A,87.0,3,STNWG,3.014,0,0.0,48,Cluster 3
38090,F,773.0,C,132.0,4,HBACK,0.429,0,0.0,62,Cluster 0
13753,F,690.0,E,37.5,4,SEDAN,0.693,0,0.0,52,Cluster 0
53060,F,800.0,E,60.0,3,HBACK,0.935,0,0.0,52,Cluster 0
6240,M,750.0,C,117.0,2,SEDAN,2.585,0,0.0,58,Cluster 3
35187,M,644.0,A,102.7,4,SEDAN,1.144,0,0.0,59,Cluster 0
12316,F,723.0,C,136.5,4,STNWG,1.87,0,0.0,49,Cluster 0
6207,M,420.0,C,127.5,3,SEDAN,0.891,2,1877.373304,32,Cluster 4
13303,F,722.0,C,,4,HBACK,0.473,0,0.0,59,Cluster 0
7170,F,500.0,C,111.0,2,HBACK,2.002,1,322.3720962,32,Cluster 4
47997,F,754.0,A,79.1,4,STNWG,1.298,0,0.0,47,Cluster 0
29443,F,610.0,C,82.5,3,HBACK,1.012,0,0.0,41,Cluster 0
23590,M,,B,110.9,4,STNWG,1.54,1,952.1577823,22,Cluster 4
56627,F,794.0,C,105.0,4,HBACK,0.495,1,180.2221489,69,Cluster 4
33785,F,664.0,A,76.0,3,SEDAN,1.166,0,0.0,34,Cluster 0
37500,F,481.0,C,127.5,4,HBACK,0.484,0,0.0,38,Cluster 0
28853,M,770.0,D,121.4,2,SEDAN,2.486,0,0.0,63,Cluster 3
24127,F,850.0,D,87.0,3,STNWG,3.201,0,0.0,51,Cluster 3
18312,F,830.0,B,120.7,3,SEDAN,1.144,0,0.0,88,Cluster 0
350,F,825.0,E,3.0,3,SEDAN,1.298,0,0.0,72,Cluster 0
47663,F,431.0,A,92.5,3,SEDAN,1.43,0,0.0,63,Cluster 0
55336,M,691.0,C,148.5,3,HBACK,0.979,1,511.4901291,37,Cluster 4
32991,F,640.0,A,92.2,1,STNWG,5.621,0,0.0,48,Cluster 3
36404,M,358.0,F,130.0,3,SEDAN,1.111,1,3821.498817,27,Cluster 4
59357,M,778.0,C,,3,MIBUS,1.54,0,0.0,58,Cluster 0
25563,F,778.0,C,135.0,2,STNWG,3.685,0,0.0,68,Cluster 3
53419,M,710.0,C,147.0,2,HBACK,1.408,0,0.0,51,Cluster 3
35268,F,639.0,C,144.0,2,SEDAN,1.903,0,0.0,48,Cluster 3
58965,F,667.0,C,135.0,1,STNWG,3.135,0,0.0,36,Cluster 3
56432,M,354.0,B,126.4,3,SEDAN,1.496,1,1849.148981,43,Cluster 4
33332,M,764.0,C,136.5,4,SEDAN,0.638,0,0.0,42,Cluster 0
46505,F,602.0,A,72.6,3,SEDAN,1.166,0,0.0,45,Cluster 0
10367,M,377.0,B,139.4,3,TRUCK,2.013,0,0.0,50,Cluster 0
33690,M,821.0,A,69.1,2,STNWG,4.4,0,0.0,69,Cluster 3
3385,M,,B,131.7,3,STNWG,2.805,0,0.0,57,Cluster 3
36701,M,846.0,C,147.0,3,SEDAN,1.397,1,465.6259063,65,Cluster 4
30554,F,673.0,B,130.4,2,SEDAN,1.925,0,0.0,45,Cluster 3
31932,F,705.0,A,48.8,3,HBACK,1.265,0,0.0,86,Cluster 0
7959,F,719.0,B,114.7,3,SEDAN,1.265,0,0.0,43,Cluster 0
19091,F,342.0,D,67.0,4,TRUCK,1.595,0,0.0,43,Cluster 0
14516,M,645.0,B,136.2,2,SEDAN,1.991,0,0.0,44,Cluster 3
59877,M,680.0,E,27.0,4,UTE,1.683,0,0.0,50,Cluster 0
59988,F,334.0,E,69.0,4,STNWG,2.046,0,0.0,49,Cluster 0
22340,M,321.0,A,55.3,4,STNWG,1.518,4,3999.687242,44,Cluster 4
30522,F,757.0,B,128.2,4,SEDAN,0.77,0,0.0,22,Cluster 0
36303,F,706.0,E,52.5,3,SEDAN,0.924,0,0.0,68,Cluster 0
27304,F,741.0,E,27.0,2,HBACK,1.936,0,0.0,63,Cluster 3
18316,M,639.0,A,58.1,4,STNWG,1.177,0,0.0,43,Cluster 0
26973,F,685.0,A,61.6,1,STNWG,4.807,0,0.0,40,Cluster 3
47617,M,594.0,C,123.0,4,STNWG,1.705,0,0.0,64,Cluster 0
28315,M,569.0,D,78.0,4,UTE,1.529,4,6084.081405,29,Cluster 4
7777,M,647.0,B,122.8,4,STNWG,1.551,0,0.0,46,Cluster 0
32930,F,547.0,D,101.0,2,HBACK,1.683,0,0.0,21,Cluster 3
17205,F,306.0,B,151.3,4,HBACK,0.506,1,2521.014457,37,Cluster 4
26639,M,841.0,B,120.5,4,SEDAN,2.233,0,0.0,84,Cluster 0
39136,M,630.0,F,70.0,2,STNWG,4.488,1,416.2848034,36,Cluster 4
24662,F,646.0,C,147.0,4,SEDAN,0.913,0,0.0,43,Cluster 0
46379,F,826.0,B,149.1,3,UTE,1.573,0,0.0,40,Cluster 0
54440,F,843.0,B,125.9,1,HBACK,1.496,0,0.0,67,Cluster 3
15994,F,657.0,A,66.8,3,UTE,1.056,0,0.0,58,Cluster 0
59287,M,483.0,C,147.0,3,STNWG,2.002,3,8837.90808,72,Cluster 2
30286,F,387.0,B,130.3,3,STNWG,1.595,0,0.0,58,Cluster 0
10889,F,531.0,E,57.0,2,SEDAN,1.991,0,0.0,57,Cluster 3
29150,F,786.0,B,130.9,4,SEDAN,0.385,0,0.0,63,Cluster 0
