,gender,credit_score,area,traffic_index,veh_age,veh_body,veh_value,numclaims,claimcst0,age_at_eff_dt,Cluster
4150,M,619.0,E,,4,HDTOP,1.837,1,5782.399655,50,Cluster 0
39236,F,476.0,E,55.5,4,SEDAN,0.682,0,0.0,36,Cluster 2
14017,F,722.0,E,63.0,4,SEDAN,0.726,0,0.0,51,Cluster 2
49731,M,606.0,B,116.9,3,STNWG,3.421,0,0.0,40,Cluster 2
6571,M,806.0,A,81.9,3,STNWG,1.826,0,0.0,38,Cluster 2
28408,F,784.0,A,122.3,2,HBACK,2.728,0,0.0,61,Cluster 2
15366,M,825.0,A,103.9,2,SEDAN,1.958,1,177.0077926,66,Cluster 0
23851,F,834.0,C,136.5,3,HBACK,1.727,0,0.0,68,Cluster 2
58705,F,776.0,B,130.4,2,HBACK,1.309,0,0.0,53,Cluster 2
40978,F,786.0,D,132.6,2,HBACK,1.936,0,0.0,89,Cluster 2
15155,F,698.0,E,88.5,4,STNWG,1.815,0,0.0,46,Cluster 2
13779,F,431.0,C,148.5,1,HBACK,1.672,0,0.0,59,Cluster 2
33635,F,670.0,F,108.0,4,UTE,1.375,0,0.0,43,Cluster 2
27043,F,707.0,A,70.6,1,HBACK,2.211,0,0.0,61,Cluster 2
15761,M,724.0,B,100.4,3,PANVN,1.595,0,0.0,55,Cluster 2
55883,M,,F,,1,STNWG,4.1239,0,0.0,53,Cluster 2
402,F,477.0,B,167.0,1,HBACK,1.617,0,0.0,40,Cluster 2
37196,M,715.0,C,148.5,4,SEDAN,1.155,0,0.0,58,Cluster 2
58259,M,811.0,C,132.0,2,HBACK,1.551,1,369.8918858,66,Cluster 0
3057,M,772.0,B,,4,HBACK,0.341,0,0.0,64,Cluster 2
57787,F,553.0,D,98.5,2,SEDAN,2.618,0,0.0,46,Cluster 2
39828,F,693.0,B,127.5,2,STNWG,2.618,0,0.0,64,Cluster 2
49316,F,767.0,C,51.0,1,HBACK,1.782,0,0.0,48,Cluster 2
47631,M,537.0,A,71.6,4,SEDAN,0.781,0,0.0,33,Cluster 2
43158,F,814.0,C,144.0,4,HBACK,0.55,0,0.0,79,Cluster 2
44115,M,589.0,D,102.1,4,TRUCK,1.21,0,0.0,45,Cluster 2
44980,F,829.0,A,100.1,3,HBACK,0.858,0,0.0,51,Cluster 2
3317,F,813.0,C,144.0,2,SEDAN,1.694,0,0.0,83,Cluster 2
12118,F,619.0,C,136.5,3,SEDAN,1.342,0,0.0,41,Cluster 2
40633,M,837.0,F,142.0,4,STNWG,1.661,1,279.6851582,65,Cluster 0
23595,M,305.0,C,115.5,2,HBACK,1.551,2,5296.68856,59,Cluster 0
12126,F,599.0,B,133.5,4,SEDAN,1.507,0,0.0,50,Cluster 2
39619,F,673.0,C,87.0,3,SEDAN,1.562,0,0.0,40,Cluster 2
18231,F,803.0,A,81.7,2,HBACK,2.222,0,0.0,59,Cluster 2
59622,F,614.0,C,138.0,3,SEDAN,1.562,2,1609.177827,57,Cluster 0
17718,F,632.0,C,114.0,2,COUPE,2.42,0,0.0,39,Cluster 2
25163,F,691.0,D,87.6,3,HBACK,0.869,0,0.0,46,Cluster 2
38523,F,617.0,C,118.5,1,HBACK,1.496,0,0.0,53,Cluster 2
58338,F,614.0,C,138.0,4,HBACK,0.319,0,0.0,22,Cluster 2
6997,F,746.0,B,112.3,1,HBACK,1.936,0,0.0,65,Cluster 2
59193,F,710.0,C,138.0,4,HBACK,0.451,0,0.0,46,Cluster 2
54846,M,691.0,A,115.0,1,SEDAN,2.519,0,0.0,51,Cluster 2
706,F,368.0,A,104.4,2,STNWG,2.871,1,2084.534722,57,Cluster 0
3491,M,513.0,E,54.0,4,SEDAN,1.045,0,0.0,81,Cluster 2
15339,M,697.0,C,147.0,4,SEDAN,0.924,0,0.0,41,Cluster 2
37341,F,331.0,B,128.5,3,SEDAN,1.067,0,0.0,42,Cluster 2
46015,M,724.0,A,33.5,3,SEDAN,1.287,0,0.0,56,Cluster 2
15823,M,659.0,C,142.5,3,SEDAN,1.32,0,0.0,40,Cluster 2
54992,F,730.0,C,141.0,4,SEDAN,0.407,2,151.4111777,46,Cluster 0
24090,M,777.0,A,71.0,3,HBACK,1.122,0,0.0,61,Cluster 2
7054,F,846.0,A,56.9,3,PANVN,1.694,0,0.0,57,Cluster 2
5580,F,750.0,A,114.9,2,SEDAN,2.42,0,0.0,63,Cluster 2
31416,M,701.0,A,55.2,3,SEDAN,1.43,0,0.0,50,Cluster 2
35919,M,687.0,C,148.5,1,SEDAN,2.607,0,0.0,41,Cluster 2
39385,F,,A,127.0,3,SEDAN,1.771,0,0.0,32,Cluster 2
31099,F,844.0,C,144.0,1,HBACK,1.496,0,0.0,71,Cluster 2
59432,M,686.0,C,148.5,2,UTE,1.573,0,0.0,57,Cluster 2
11991,F,850.0,C,132.0,2,HBACK,1.496,0,0.0,57,Cluster 2
36790,M,659.0,E,31.5,4,HDTOP,1.353,0,0.0,37,Cluster 2
32353,F,666.0,C,121.5,4,UTE,0.506,0,0.0,50,Cluster 2
38698,F,632.0,D,95.0,1,HBACK,1.5389,0,0.0,50,Cluster 2
25650,F,760.0,B,111.8,2,HBACK,1.463,0,0.0,54,Cluster 2
2607,F,642.0,E,,4,HBACK,0.374,0,0.0,55,Cluster 2
44398,F,768.0,E,78.0,4,STNWG,2.123,0,0.0,58,Cluster 2
41886,M,847.0,C,127.5,4,MIBUS,1.386,0,0.0,63,Cluster 2
41950,M,814.0,C,133.5,3,HBACK,2.288,0,0.0,60,Cluster 2
2429,M,460.0,D,99.6,4,PANVN,0.891,2,10567.51749,79,Cluster 0
49398,M,716.0,C,132.0,1,SEDAN,4.532,0,0.0,62,Cluster 2
3815,F,780.0,C,87.0,2,HBACK,2.035,0,0.0,61,Cluster 2
37335,M,356.0,D,111.5,4,SEDAN,0.429,1,808.4757637,51,Cluster 0
57151,M,663.0,E,46.5,1,STNWG,5.181,0,0.0,37,Cluster 2
18646,F,637.0,C,100.5,4,SEDAN,0.572,0,0.0,50,Cluster 2
835,F,799.0,B,105.3,1,SEDAN,2.508,0,0.0,59,Cluster 2
46024,M,696.0,C,141.0,4,HBACK,0.715,1,489.7537234,56,Cluster 0
47162,M,764.0,C,90.0,1,SEDAN,4.598,0,0.0,50,Cluster 2
8624,M,667.0,B,108.2,4,HBACK,1.408,1,302.7835709,33,Cluster 0
33941,F,777.0,E,31.5,1,HBACK,1.551,0,0.0,44,Cluster 2
25494,M,578.0,B,138.6,3,UTE,1.408,0,0.0,48,Cluster 2
22821,F,685.0,F,142.0,3,HBACK,0.869,0,0.0,56,Cluster 2
5565,M,772.0,F,60.0,4,PANVN,0.66,0,0.0,42,Cluster 2
40870,M,,D,126.3,3,SEDAN,1.166,0,0.0,30,Cluster 2
48885,M,787.0,B,,1,TRUCK,4.389,0,0.0,54,Cluster 2
21673,F,317.0,F,106.0,1,STNWG,3.916,1,15673.52625,26,Cluster 0
28333,M,613.0,A,98.5,2,STNWG,3.179,0,0.0,57,Cluster 2
40866,M,677.0,A,87.8,1,HBACK,2.189,0,0.0,30,Cluster 2
4951,F,721.0,C,87.0,1,SEDAN,2.4189,0,0.0,69,Cluster 2
15194,F,720.0,D,150.3,1,SEDAN,2.0339,2,7492.817176,76,Cluster 0
49402,M,,E,63.0,4,TRUCK,1.694,1,9779.185112,28,Cluster 0
18799,F,603.0,B,114.5,2,HBACK,2.046,0,0.0,42,Cluster 2
60078,M,,A,,1,SEDAN,2.046,1,18940.46656,20,Cluster 1
23718,F,801.0,B,116.7,3,SEDAN,1.155,0,0.0,61,Cluster 2
19177,F,,C,150.0,2,HBACK,1.485,0,0.0,29,Cluster 2
11332,M,832.0,C,123.0,3,SEDAN,1.265,0,0.0,52,Cluster 2
40563,M,730.0,C,145.5,4,STNWG,1.287,1,135.94159,24,Cluster 0
59601,F,314.0,B,115.4,1,HBACK,2.145,0,0.0,20,Cluster 2
36175,M,363.0,C,73.5,4,HBACK,0.913,1,846.3605439,25,Cluster 0
27675,F,608.0,B,124.7,2,HBACK,1.243,0,0.0,45,Cluster 2
25009,F,821.0,C,121.5,3,SEDAN,1.023,0,0.0,61,Cluster 2
52843,F,805.0,C,136.5,3,HBACK,1.012,0,0.0,43,Cluster 2
48552,F,846.0,C,133.5,4,STNWG,0.319,0,0.0,64,Cluster 2
8963,F,,A,63.7,4,STNWG,1.947,0,0.0,37,Cluster 2
34765,F,664.0,C,130.5,4,UTE,1.507,0,0.0,34,Cluster 2
8417,F,773.0,E,21.0,3,TRUCK,3.333,0,0.0,54,Cluster 2
12278,F,646.0,A,34.8,2,STNWG,2.662,0,0.0,32,Cluster 2
30328,F,801.0,D,109.4,1,HBACK,1.507,0,0.0,88,Cluster 2
27710,F,,A,94.0,3,UTE,2.64,0,0.0,42,Cluster 2
5629,M,663.0,B,116.5,4,COUPE,1.595,1,388.0529937,42,Cluster 0
36770,F,318.0,C,150.0,3,SEDAN,1.276,1,2647.852453,68,Cluster 0
60144,F,846.0,D,128.0,3,HBACK,0.847,1,195.1214967,53,Cluster 0
37521,F,823.0,A,64.4,2,HBACK,1.804,0,0.0,56,Cluster 2
42292,M,504.0,D,52.5,3,STNWG,2.266,1,2031.518497,33,Cluster 0
49724,M,748.0,A,121.2,2,STNWG,2.508,0,0.0,47,Cluster 2
54916,M,565.0,C,127.5,4,UTE,1.32,0,0.0,34,Cluster 2
26019,M,513.0,A,60.4,1,HBACK,2.123,0,0.0,28,Cluster 2
3681,M,697.0,D,85.2,2,HDTOP,3.839,1,6412.120733,48,Cluster 0
19403,M,,C,87.0,1,STNWG,4.466,0,0.0,32,Cluster 2
40216,M,305.0,A,42.2,1,STNWG,4.994,1,10178.35045,51,Cluster 0
29475,M,730.0,C,69.0,1,HBACK,1.77573,1,654.161648,50,Cluster 0
51784,F,804.0,E,28.5,2,SEDAN,2.101,0,0.0,43,Cluster 2
45903,F,827.0,D,138.2,2,SEDAN,2.233,0,0.0,50,Cluster 2
3985,F,623.0,C,132.0,4,MIBUS,1.386,0,0.0,44,Cluster 2
15198,M,612.0,E,43.5,3,UTE,1.903,0,0.0,50,Cluster 2
60023,F,650.0,C,139.5,4,HBACK,0.814,0,0.0,41,Cluster 2
41973,F,399.0,A,82.1,3,SEDAN,1.067,1,3001.40064,34,Cluster 0
52821,F,698.0,C,96.0,4,SEDAN,0.385,0,0.0,46,Cluster 2
20786,F,373.0,D,91.1,3,SEDAN,1.859,0,0.0,42,Cluster 2
37045,M,372.0,E,42.0,3,UTE,1.727,0,0.0,39,Cluster 2
3666,M,683.0,A,72.2,1,SEDAN,3.201,0,0.0,60,Cluster 2
8412,F,645.0,C,145.5,1,HBACK,1.496,0,0.0,46,Cluster 2
18830,M,802.0,B,114.4,1,STNWG,2.255,0,0.0,74,Cluster 2
23205,F,726.0,E,49.5,4,STNWG,0.99,0,0.0,51,Cluster 2
33422,F,795.0,B,,1,HBACK,2.035,0,0.0,34,Cluster 2
39288,F,830.0,E,40.5,3,SEDAN,1.331,0,0.0,65,Cluster 2
46762,F,597.0,A,104.6,2,HBACK,1.078,0,0.0,60,Cluster 2
22834,F,695.0,B,130.2,3,TRUCK,3.597,0,0.0,28,Cluster 2
25343,F,345.0,C,150.0,4,HBACK,0.561,0,0.0,28,Cluster 2
19556,F,686.0,A,85.7,2,UTE,2.915,1,239.2492536,40,Cluster 0
50375,F,632.0,C,147.0,1,STNWG,5.7596,0,0.0,57,Cluster 2
48232,M,662.0,B,126.7,3,SEDAN,1.023,0,0.0,30,Cluster 2
11831,F,652.0,B,106.1,1,SEDAN,3.212,0,0.0,32,Cluster 2
28742,F,700.0,E,72.0,3,SEDAN,1.815,0,0.0,51,Cluster 2
16928,F,367.0,F,82.0,3,HDTOP,2.387,0,0.0,33,Cluster 2
33972,F,805.0,D,93.9,3,SEDAN,1.254,0,0.0,71,Cluster 2
35651,M,557.0,C,79.5,3,STNWG,3.454,1,1103.056017,53,Cluster 0
41381,M,453.0,B,125.1,3,UTE,2.145,0,0.0,60,Cluster 2
42025,F,806.0,C,,4,COUPE,0.77,0,0.0,53,Cluster 2
7242,F,652.0,C,105.0,2,STNWG,4.048,0,0.0,41,Cluster 2
2637,F,802.0,C,129.0,4,HBACK,1.518,0,0.0,56,Cluster 2
57735,M,404.0,E,60.0,3,SEDAN,1.749,0,0.0,46,Cluster 2
19049,F,675.0,B,116.9,4,HBACK,0.913,0,0.0,48,Cluster 2
52645,F,825.0,C,123.0,2,SEDAN,3.157,0,0.0,69,Cluster 2
18252,M,,D,112.0,3,UTE,2.475,0,0.0,54,Cluster 2
48353,M,610.0,E,69.0,4,UTE,0.858,0,0.0,43,Cluster 2
877,M,710.0,C,136.5,1,SEDAN,2.739,1,1463.798249,84,Cluster 0
27105,M,814.0,B,159.6,3,STNWG,3.861,0,0.0,76,Cluster 2
60018,M,,D,93.5,2,STNWG,3.597,0,0.0,48,Cluster 2
27959,M,839.0,A,56.7,4,STNWG,2.189,0,0.0,62,Cluster 2
4379,M,464.0,C,132.0,4,SEDAN,1.045,1,2022.626033,78,Cluster 0
11957,M,615.0,B,149.7,4,SEDAN,0.671,0,0.0,60,Cluster 2
19187,M,757.0,C,106.5,1,SEDAN,2.211,0,0.0,92,Cluster 2
27573,F,651.0,B,107.9,4,STNWG,0.484,0,0.0,60,Cluster 2
3908,M,318.0,D,173.8,2,STNWG,4.554,1,7224.540487,35,Cluster 0
10763,F,306.0,A,89.0,1,HBACK,1.584,0,0.0,23,Cluster 2
40456,F,760.0,A,66.2,3,HBACK,0.836,0,0.0,63,Cluster 2
26331,M,654.0,C,138.0,1,HBACK,1.5389,0,0.0,45,Cluster 2
58272,M,624.0,B,127.1,4,SEDAN,0.33,0,0.0,71,Cluster 2
24831,F,623.0,C,138.0,1,HBACK,1.5708,1,842.045761,25,Cluster 0
20836,M,504.0,A,92.7,3,TRUCK,0.825,0,0.0,56,Cluster 2
30297,F,322.0,F,96.0,4,STNWG,1.265,1,630.3228964,35,Cluster 0
40843,M,622.0,F,96.0,2,UTE,3.894,1,418.510867,25,Cluster 0
14635,F,732.0,B,115.5,4,SEDAN,0.671,0,0.0,68,Cluster 2
32152,F,498.0,A,79.0,1,STNWG,7.546,0,0.0,39,Cluster 2
13161,M,567.0,D,103.7,4,HDTOP,1.232,1,4812.676637,67,Cluster 0
31390,M,515.0,E,24.0,4,UTE,1.43,0,0.0,47,Cluster 2
6479,F,791.0,D,122.4,2,SEDAN,1.98,0,0.0,48,Cluster 2
4711,F,677.0,A,110.0,3,SEDAN,1.254,0,0.0,22,Cluster 2
41214,M,667.0,A,73.0,2,HBACK,1.507,0,0.0,45,Cluster 2
12476,F,590.0,B,93.7,3,STNWG,2.937,0,0.0,45,Cluster 2
33757,M,783.0,C,141.0,4,STNWG,2.013,0,0.0,69,Cluster 2
35450,M,344.0,B,79.9,3,SEDAN,1.023,1,7887.07009,70,Cluster 0
26535,F,682.0,B,113.4,2,HBACK,1.925,0,0.0,44,Cluster 2
42470,M,809.0,C,136.5,2,HBACK,2.046,0,0.0,64,Cluster 2
20698,M,661.0,C,139.5,2,SEDAN,1.617,0,0.0,31,Cluster 2
17392,M,591.0,E,36.0,1,UTE,4.213,0,0.0,32,Cluster 2
39148,F,723.0,A,53.3,1,HBACK,1.507,1,797.3816199,26,Cluster 0
23023,F,659.0,B,160.9,2,HBACK,1.639,0,0.0,47,Cluster 2
22356,M,758.0,D,117.2,3,PANVN,0.913,0,0.0,29,Cluster 2
52944,M,,A,55.2,2,STNWG,2.904,0,0.0,45,Cluster 2
43964,M,542.0,A,73.2,3,SEDAN,1.419,1,1014.46548,22,Cluster 0
40555,F,778.0,C,144.0,3,SEDAN,1.155,0,0.0,59,Cluster 2
22538,M,396.0,C,138.0,2,SEDAN,2.123,1,1254.145993,33,Cluster 0
29571,M,847.0,B,129.8,4,SEDAN,0.451,1,255.1911845,84,Cluster 0
27200,F,637.0,E,36.0,1,HBACK,1.947,0,0.0,57,Cluster 2
51028,M,349.0,C,100.5,3,STNWG,2.838,1,2294.566743,50,Cluster 0
48867,M,816.0,D,134.6,4,SEDAN,0.649,1,468.495443,33,Cluster 0
36591,M,601.0,F,124.0,4,STNWG,1.793,3,480.3053636,53,Cluster 0
21646,F,646.0,A,99.6,3,HBACK,0.803,0,0.0,57,Cluster 2
8446,F,686.0,C,124.5,3,HBACK,1.738,0,0.0,33,Cluster 2
52950,F,347.0,B,115.0,1,SEDAN,2.75,1,44524.45596,65,Cluster 1
29087,M,795.0,A,79.8,3,SEDAN,1.254,0,0.0,80,Cluster 2
37927,M,803.0,D,59.3,3,UTE,2.904,0,0.0,46,Cluster 2
1798,M,495.0,C,,3,PANVN,1.76,0,0.0,54,Cluster 2
17143,M,647.0,A,28.7,3,UTE,1.551,0,0.0,47,Cluster 2
654,F,816.0,C,129.0,2,HBACK,1.738,0,0.0,68,Cluster 2
54259,F,649.0,B,115.3,4,STNWG,0.836,0,0.0,46,Cluster 2
5812,F,793.0,A,77.6,3,SEDAN,1.199,0,0.0,75,Cluster 2
21672,M,756.0,D,152.9,3,HDTOP,3.509,0,0.0,44,Cluster 2
2892,F,659.0,A,39.7,3,SEDAN,1.133,0,0.0,60,Cluster 2
48947,M,419.0,C,136.5,2,STNWG,1.793,1,1508.985858,42,Cluster 0
58412,M,610.0,C,147.0,4,MIBUS,1.408,0,0.0,89,Cluster 2
5636,M,613.0,A,78.2,4,SEDAN,0.693,0,0.0,31,Cluster 2
9612,M,824.0,A,,3,HDTOP,3.179,0,0.0,45,Cluster 2
3044,M,690.0,E,48.0,3,STNWG,2.255,0,0.0,27,Cluster 2
57684,M,824.0,E,60.0,2,STNWG,3.322,0,0.0,48,Cluster 2
24904,M,781.0,A,105.7,3,SEDAN,1.815,0,0.0,65,Cluster 2
21691,M,350.0,A,97.4,2,STNWG,2.882,1,3824.43468,35,Cluster 0
41213,F,666.0,B,,2,HBACK,1.947,0,0.0,53,Cluster 2
54162,F,694.0,D,96.2,1,HBACK,1.5389,0,0.0,27,Cluster 2
6159,M,455.0,E,21.0,4,HDTOP,1.243,1,8956.633389,34,Cluster 0
13515,M,758.0,C,99.0,3,HBACK,1.342,0,0.0,52,Cluster 2
45337,F,801.0,A,79.9,3,HBACK,1.496,0,0.0,24,Cluster 2
6022,F,600.0,C,111.0,2,SEDAN,2.134,0,0.0,32,Cluster 2
37860,M,402.0,C,147.0,4,SEDAN,0.506,3,3223.377421,80,Cluster 0
56812,F,618.0,C,117.0,2,HBACK,1.133,0,0.0,50,Cluster 2
13569,F,778.0,D,141.5,3,UTE,1.672,0,0.0,49,Cluster 2
11211,F,748.0,D,106.2,4,SEDAN,0.495,0,0.0,54,Cluster 2
11221,M,457.0,A,81.8,2,SEDAN,2.112,0,0.0,36,Cluster 2
47588,F,788.0,C,132.0,1,HBACK,1.7358,0,0.0,66,Cluster 2
10828,F,736.0,C,91.5,2,HBACK,1.87,0,0.0,42,Cluster 2
23121,F,450.0,A,80.6,2,SEDAN,2.926,0,0.0,58,Cluster 2
4763,M,732.0,F,90.0,2,STNWG,4.774,0,0.0,51,Cluster 2
50283,M,719.0,A,97.3,4,SEDAN,0.506,0,0.0,35,Cluster 2
27594,F,327.0,C,139.5,1,STNWG,3.498,0,0.0,45,Cluster 2
3659,F,,A,66.6,2,HBACK,1.628,0,0.0,32,Cluster 2
3326,F,675.0,D,116.7,3,HBACK,1.232,0,0.0,30,Cluster 2
9465,M,471.0,A,98.9,4,STNWG,1.122,0,0.0,51,Cluster 2
47801,F,771.0,A,75.6,2,SEDAN,1.991,0,0.0,31,Cluster 2
2663,M,459.0,D,67.9,4,TRUCK,1.485,1,5116.900843,53,Cluster 0
25938,M,491.0,F,102.0,3,STNWG,2.255,3,6247.286798,25,Cluster 0
55736,F,551.0,D,123.7,3,STNWG,2.662,0,0.0,33,Cluster 2
27829,F,542.0,D,117.4,1,STNWG,3.509,0,0.0,56,Cluster 2
21917,M,715.0,B,127.6,3,STNWG,1.991,0,0.0,64,Cluster 2
11673,F,827.0,B,116.1,4,SEDAN,0.847,0,0.0,46,Cluster 2
59847,F,757.0,B,115.4,4,HBACK,0.792,0,0.0,36,Cluster 2
30831,M,830.0,C,123.0,3,STNWG,3.366,0,0.0,76,Cluster 2
55917,F,763.0,E,,4,STNWG,1.342,0,0.0,69,Cluster 2
52927,M,662.0,B,130.2,3,TRUCK,1.925,0,0.0,36,Cluster 2
34695,F,645.0,A,81.6,3,PANVN,1.903,0,0.0,41,Cluster 2
53980,F,713.0,B,127.2,1,STNWG,3.146,0,0.0,77,Cluster 2
46900,M,614.0,A,56.7,4,HBACK,0.341,0,0.0,41,Cluster 2
33313,F,453.0,A,118.5,4,HBACK,0.583,0,0.0,53,Cluster 2
60280,M,453.0,C,135.0,2,UTE,2.233,1,10427.68044,75,Cluster 0
2880,F,677.0,B,85.6,4,SEDAN,0.594,0,0.0,62,Cluster 2
22223,F,664.0,D,134.1,3,SEDAN,1.056,0,0.0,31,Cluster 2
46330,F,580.0,A,73.4,4,COUPE,0.803,0,0.0,36,Cluster 2
42262,F,761.0,C,118.5,3,HBACK,0.847,0,0.0,56,Cluster 2
9145,F,348.0,C,147.0,4,SEDAN,0.814,0,0.0,27,Cluster 2
32018,F,709.0,C,148.5,1,HBACK,1.43,0,0.0,57,Cluster 2
21341,F,724.0,B,129.4,3,STNWG,3.608,0,0.0,45,Cluster 2
29412,M,503.0,A,70.5,2,SEDAN,2.343,0,0.0,45,Cluster 2
55501,F,745.0,C,102.0,2,SEDAN,3.124,0,0.0,46,Cluster 2
11154,F,735.0,F,72.0,2,STNWG,3.498,0,0.0,41,Cluster 2
27689,M,802.0,C,115.5,2,STNWG,4.774,1,130.7337561,57,Cluster 0
16195,F,774.0,B,129.0,1,HBACK,1.441,0,0.0,49,Cluster 2
37388,F,733.0,A,66.6,3,SEDAN,1.122,0,0.0,43,Cluster 2
33710,F,666.0,C,84.0,4,HBACK,0.517,0,0.0,43,Cluster 2
58873,M,,C,115.5,4,UTE,1.001,1,456.1342476,41,Cluster 0
19619,F,705.0,C,139.5,3,STNWG,2.926,0,0.0,69,Cluster 2
57791,F,523.0,B,107.8,1,HBACK,1.397,0,0.0,29,Cluster 2
49345,F,676.0,A,86.0,3,STNWG,1.133,0,0.0,43,Cluster 2
49290,F,735.0,A,53.8,3,HBACK,1.089,0,0.0,68,Cluster 2
41136,F,770.0,A,81.4,3,SEDAN,0.924,0,0.0,56,Cluster 2
41395,F,,C,144.0,3,HBACK,0.99,0,0.0,46,Cluster 2
24918,F,635.0,B,104.9,3,SEDAN,1.782,0,0.0,46,Cluster 2
31625,F,443.0,C,136.5,3,HBACK,1.353,0,0.0,33,Cluster 2
16692,M,665.0,D,60.6,1,STNWG,7.238,2,32753.58253,68,Cluster 1
32427,F,,A,54.3,4,HBACK,0.484,0,0.0,40,Cluster 2
50717,F,805.0,B,143.6,3,HBACK,0.979,0,0.0,60,Cluster 2
44924,F,668.0,A,55.9,3,HBACK,1.408,0,0.0,51,Cluster 2
6727,F,604.0,C,147.0,2,HBACK,1.881,1,219.2844136,53,Cluster 0
51287,M,613.0,C,105.0,2,HBACK,1.441,0,0.0,50,Cluster 2
40701,F,743.0,A,94.3,3,STNWG,2.398,0,0.0,65,Cluster 2
58530,F,341.0,B,111.0,1,STNWG,4.708,0,0.0,43,Cluster 2
59682,M,664.0,C,147.0,4,UTE,1.408,0,0.0,59,Cluster 2
29553,F,759.0,B,97.5,3,HBACK,1.001,0,0.0,61,Cluster 2
20914,M,602.0,A,88.7,2,STNWG,3.19,1,735.0653678,54,Cluster 0
23777,F,719.0,C,132.0,4,HBACK,1.584,0,0.0,34,Cluster 2
51428,M,801.0,E,39.0,2,UTE,2.321,0,0.0,69,Cluster 2
23456,F,777.0,D,152.9,4,STNWG,1.166,0,0.0,48,Cluster 2
31406,M,,A,136.6,1,HDTOP,5.28,0,0.0,28,Cluster 2
12817,F,632.0,A,74.6,4,SEDAN,0.847,0,0.0,51,Cluster 2
56216,F,,C,117.0,1,HBACK,1.529,0,0.0,28,Cluster 2
28960,M,641.0,C,148.5,1,SEDAN,2.475,0,0.0,51,Cluster 2
53073,M,756.0,F,94.0,2,STNWG,5.797,0,0.0,45,Cluster 2
58673,M,533.0,A,71.9,3,STNWG,1.54,0,0.0,26,Cluster 2
2623,F,799.0,A,86.8,2,HBACK,2.035,0,0.0,65,Cluster 2
22302,M,680.0,C,85.5,3,SEDAN,2.376,0,0.0,50,Cluster 2
29148,F,720.0,E,24.0,3,SEDAN,1.089,0,0.0,56,Cluster 2
41302,M,835.0,D,122.0,4,TRUCK,1.056,0,0.0,56,Cluster 2
51069,M,649.0,B,112.5,2,HBACK,2.024,0,0.0,36,Cluster 2
49383,M,779.0,D,85.1,1,STNWG,6.039,0,0.0,68,Cluster 2
41139,F,677.0,D,33.7,3,HDTOP,2.53,0,0.0,41,Cluster 2
51837,F,685.0,A,71.7,4,HBACK,0.902,0,0.0,38,Cluster 2
33505,F,828.0,A,72.3,4,HBACK,0.858,0,0.0,80,Cluster 2
19222,M,751.0,A,94.5,3,SEDAN,1.848,0,0.0,50,Cluster 2
37706,F,457.0,D,82.1,1,SEDAN,2.145,1,22935.74109,25,Cluster 1
24600,M,825.0,C,138.0,1,PANVN,4.477,0,0.0,56,Cluster 2
54209,M,637.0,C,147.0,4,HBACK,0.33,0,0.0,23,Cluster 2
46825,M,632.0,B,124.7,4,SEDAN,0.429,1,511.4722776,53,Cluster 0
47647,M,825.0,C,123.0,3,SEDAN,1.331,0,0.0,51,Cluster 2
14249,M,699.0,B,165.6,1,SEDAN,2.222,1,1203.661156,44,Cluster 0
40115,M,550.0,C,108.0,4,SEDAN,0.704,1,135.959114,26,Cluster 0
52799,F,562.0,D,96.2,3,STNWG,3.179,0,0.0,36,Cluster 2
52361,M,753.0,B,118.8,1,UTE,4.7839,0,0.0,58,Cluster 2
42281,F,668.0,C,133.5,2,HBACK,2.079,0,0.0,52,Cluster 2
42955,F,812.0,A,105.9,4,HBACK,0.473,0,0.0,76,Cluster 2
39263,M,582.0,D,63.6,3,UTE,2.002,1,955.2897749,65,Cluster 0
755,M,703.0,A,38.3,4,SEDAN,1.001,0,0.0,58,Cluster 2
21304,F,822.0,A,60.5,4,SEDAN,0.319,0,0.0,61,Cluster 2
2779,F,830.0,E,,3,UTE,1.661,0,0.0,51,Cluster 2
24503,F,790.0,B,135.8,3,SEDAN,1.485,0,0.0,25,Cluster 2
46097,M,633.0,A,99.2,3,SEDAN,1.364,0,0.0,37,Cluster 2
48570,F,761.0,B,101.3,3,HBACK,1.661,0,0.0,65,Cluster 2
56364,M,809.0,D,75.8,1,STNWG,3.168,0,0.0,70,Cluster 2
43046,M,766.0,C,138.0,4,HBACK,0.484,0,0.0,35,Cluster 2
30077,F,610.0,B,147.3,4,STNWG,1.452,0,0.0,32,Cluster 2
38968,F,538.0,C,144.0,4,HBACK,1.122,0,0.0,38,Cluster 2
20308,M,827.0,D,115.6,1,STNWG,2.871,0,0.0,69,Cluster 2
16453,F,761.0,C,130.5,3,SEDAN,1.694,0,0.0,60,Cluster 2
21751,F,779.0,C,133.5,1,SEDAN,2.684,0,0.0,67,Cluster 2
8084,F,620.0,B,99.5,3,HBACK,0.88,0,0.0,45,Cluster 2
15047,F,527.0,E,25.5,4,MIBUS,2.574,0,0.0,55,Cluster 2
48247,F,710.0,B,131.6,3,SEDAN,1.507,0,0.0,68,Cluster 2
38450,F,621.0,A,91.2,4,HBACK,1.518,0,0.0,30,Cluster 2
59155,F,671.0,D,119.8,4,SEDAN,0.869,0,0.0,55,Cluster 2
48421,F,703.0,C,141.0,4,UTE,0.781,0,0.0,55,Cluster 2
